timeunit,storageCost,interestRate,compidx0lt2,compidx0lt2l1,compidx0lt2l2,compidx0lt2l4,compidx0lt2l8,compidx1lt2,compidx2lt2,compidx3lt2,compidx4lt2,compidx4lt2l1,compidx4lt2l2,compidx4lt2l4,compidx4lt2l8,compidx5lt2,compidx6lt2,compidx6lt2l1,compidx6lt2l2,compidx6lt2l4,compidx6lt2l8,compidx7lt2,compidx8lt2,compidx8lt2l1,compidx8lt2l2,compidx8lt2l4,compidx8lt2l8,compidx9lt2,compidx10lt2,compidx10lt2l1,compidx10lt2l2,compidx10lt2l4,compidx10lt2l8,compidx11lt2,compidx12lt2,compidx12lt2l1,compidx12lt2l2,compidx12lt2l4,compidx12lt2l8,compidx13lt2,compidx14lt2,compidx14lt2l1,compidx14lt2l2,compidx14lt2l4,compidx14lt2l8,compidx15lt2,compidx0lt6,compidx0lt6l1,compidx0lt6l2,compidx0lt6l4,compidx0lt6l8,compidx1lt6,compidx2lt6,compidx3lt6,compidx4lt6,compidx4lt6l1,compidx4lt6l2,compidx4lt6l4,compidx4lt6l8,compidx5lt6,compidx6lt6,compidx6lt6l1,compidx6lt6l2,compidx6lt6l4,compidx6lt6l8,compidx7lt6,compidx8lt6,compidx8lt6l1,compidx8lt6l2,compidx8lt6l4,compidx8lt6l8,compidx9lt6,compidx10lt6,compidx10lt6l1,compidx10lt6l2,compidx10lt6l4,compidx10lt6l8,compidx11lt6,compidx12lt6,compidx12lt6l1,compidx12lt6l2,compidx12lt6l4,compidx12lt6l8,compidx13lt6,compidx14lt6,compidx14lt6l1,compidx14lt6l2,compidx14lt6l4,compidx14lt6l8,compidx15lt6,compidx0lt10,compidx0lt10l1,compidx0lt10l2,compidx0lt10l4,compidx0lt10l8,compidx1lt10,compidx2lt10,compidx3lt10,compidx4lt10,compidx4lt10l1,compidx4lt10l2,compidx4lt10l4,compidx4lt10l8,compidx5lt10,compidx6lt10,compidx6lt10l1,compidx6lt10l2,compidx6lt10l4,compidx6lt10l8,compidx7lt10,compidx8lt10,compidx8lt10l1,compidx8lt10l2,compidx8lt10l4,compidx8lt10l8,compidx9lt10,compidx10lt10,compidx10lt10l1,compidx10lt10l2,compidx10lt10l4,compidx10lt10l8,compidx11lt10,compidx12lt10,compidx12lt10l1,compidx12lt10l2,compidx12lt10l4,compidx12lt10l8,compidx13lt10,compidx14lt10,compidx14lt10l1,compidx14lt10l2,compidx14lt10l4,compidx14lt10l8,compidx15lt10,compidx0lt20,compidx0lt20l1,compidx0lt20l2,compidx0lt20l4,compidx0lt20l8,compidx1lt20,compidx2lt20,compidx3lt20,compidx4lt20,compidx4lt20l1,compidx4lt20l2,compidx4lt20l4,compidx4lt20l8,compidx5lt20,compidx6lt20,compidx6lt20l1,compidx6lt20l2,compidx6lt20l4,compidx6lt20l8,compidx7lt20,compidx8lt20,compidx8lt20l1,compidx8lt20l2,compidx8lt20l4,compidx8lt20l8,compidx9lt20,compidx10lt20,compidx10lt20l1,compidx10lt20l2,compidx10lt20l4,compidx10lt20l8,compidx11lt20,compidx12lt20,compidx12lt20l1,compidx12lt20l2,compidx12lt20l4,compidx12lt20l8,compidx13lt20,compidx14lt20,compidx14lt20l1,compidx14lt20l2,compidx14lt20l4,compidx14lt20l8,compidx15lt20,compidx0lt30,compidx0lt30l1,compidx0lt30l2,compidx0lt30l4,compidx0lt30l8,compidx1lt30,compidx2lt30,compidx3lt30,compidx4lt30,compidx4lt30l1,compidx4lt30l2,compidx4lt30l4,compidx4lt30l8,compidx5lt30,compidx6lt30,compidx6lt30l1,compidx6lt30l2,compidx6lt30l4,compidx6lt30l8,compidx7lt30,compidx8lt30,compidx8lt30l1,compidx8lt30l2,compidx8lt30l4,compidx8lt30l8,compidx9lt30,compidx10lt30,compidx10lt30l1,compidx10lt30l2,compidx10lt30l4,compidx10lt30l8,compidx11lt30,compidx12lt30,compidx12lt30l1,compidx12lt30l2,compidx12lt30l4,compidx12lt30l8,compidx13lt30,compidx14lt30,compidx14lt30l1,compidx14lt30l2,compidx14lt30l4,compidx14lt30l8,compidx15lt30,sku1,sku1l1,sku1l2,sku1l4,sku1l8,sku2,sku9,sku10,sku10l1,sku10l2,sku10l4,sku10l8,sku11,sku11l1,sku11l2,sku11l4,sku11l8,sku12,sku12l1,sku12l2,sku12l4,sku12l8,sku13,sku13l1,sku13l2,sku13l4,sku13l8,sku14,sku14l1,sku14l2,sku14l4,sku14l8,sku15,sku15l1,sku15l2,sku15l4,sku15l8,sku16,sku16l1,sku16l2,sku16l4,sku16l8,demandseg1,demandseg1l1,demandseg1l2,demandseg1l4,demandseg1l8,demandseg2,demandseg2l1,demandseg2l2,demandseg2l4,demandseg2l8,demandseg3,demandseg3l1,demandseg3l2,demandseg3l4,demandseg3l8,target_LBL,target_MTLp2,target_MTLp3,target_MTLp4,target_MTLp5,target_MTLp6,target_MTLp7,target_MTLp8,target_MTLp9,target_MTLp10,target_MTLp11,target_MTLp12,target_MTLp13,target_MTLp14,target_MTLp15,target_MTLp16
41,29,8,683.821,909.809,918.181,956.632,1049.228,1255.014,691.387,1256.976,269.55,271.965,271.999,275.705,268.003,165.684,289.222,287.681,284.674,283.079,270.953,143.477,105.029,105.814,104.862,104.055,109.597,184.891,97.861,98.154,103.026,103.246,108.012,188.48,258.527,261.017,258.432,253.044,260.734,238.603,187.77,219.699,213.107,211.586,223.754,232.932,648.299,814.525,813.925,852.734,992.877,1103.0,681.734,1129.062,246.526,250.995,250.116,255.887,251.67,157.54,266.898,264.722,261.108,262.993,242.386,125.471,97.534,99.589,99.778,100.489,102.295,185.462,89.964,89.0,95.337,95.836,96.433,161.988,241.0,246.138,243.278,233.0,244.847,224.105,162.0,201.386,197.856,196.0,224.0,230.046,770.587,793.0,818.329,831.482,934.0,1226.811,677.831,1265.0,221.635,226.0,228.0,238.0,249.188,173.471,255.724,254.0,252.0,244.0,236.111,144.086,92.286,92.409,92.0,100.086,100.597,185.31,89.457,91.496,94.0,95.0,90.482,156.639,246.005,246.0,245.009,244.469,235.116,260.385,189.579,199.0,200.115,207.397,245.671,276.915,815.351,838.341,848.0,843.844,894.863,1211.065,743.762,1290.547,209.054,209.0,206.282,215.076,220.336,179.041,246.557,245.0,239.733,233.231,234.148,176.298,89.0,88.542,88.324,88.0,89.0,176.0,81.112,83.718,84.786,85.0,86.0,151.223,249.482,248.447,242.14,243.043,243.137,274.98,199.678,200.343,195.512,195.621,217.652,337.861,769.384,780.593,790.903,797.538,866.138,1170.255,729.764,1265.842,200.0,200.764,202.871,210.521,204.0,179.882,226.0,224.221,223.539,218.945,220.0,180.006,84.451,83.99,83.289,84.176,84.0,165.427,76.461,77.434,78.531,78.972,81.388,150.233,236.536,233.116,232.956,235.971,242.66,276.357,200.123,201.019,198.535,199.042,216.309,325.0,1441,1515,1515,1515,1601,1488,1291,1391,1382,1382,1470,1461,1360,1362,1327,1358,1544,1429,1401,1618,1525,1516,1808,1779,1718,1774,1852,1841,1911,1936,1876,1895,1826,2041,1974,1914,1912,2070,2089,2089,1948,2020,39,37,37,44,41,136,110,109,125,111,68,65,70,59,56,0.01115,0.01075,0.01122,0.01182,0.01182,0.01228,0.01187,0.01178,0.01005,0.00975,0.00965,0.01075,0.01152,0.01172,0.01123,0.01127
57,37,8,528.512,528.97,528.837,528.843,535.809,829.51,667.006,862.468,147.646,140.243,143.427,144.826,147.647,137.634,147.057,140.636,142.388,142.722,158.495,132.135,57.983,55.837,55.779,55.199,53.875,114.594,56.955,58.253,58.866,55.842,58.302,113.195,191.947,279.27,279.006,225.998,290.392,229.957,182.788,254.646,242.091,172.591,306.007,233.771,509.162,505.0,507.874,506.0,518.0,798.5,577.896,856.498,136.0,154.411,160.014,148.196,152.838,132.253,136.0,162.302,165.148,146.827,164.707,127.4,53.696,52.0,52.589,52.32,53.0,131.32,52.661,54.481,53.0,52.722,51.0,125.089,198.698,242.931,237.0,246.62,255.497,217.0,199.79,226.026,247.902,243.0,272.951,214.523,509.496,509.042,509.247,505.662,507.525,806.764,610.518,927.27,169.468,176.325,180.0,165.513,187.0,131.322,173.894,181.041,182.0,167.224,195.0,131.0,57.0,57.673,58.745,58.832,56.067,143.328,54.942,56.0,61.614,60.0,67.438,139.226,218.773,227.645,236.233,229.0,244.634,248.736,192.0,231.385,247.718,234.0,264.524,240.0,510.0,505.801,505.944,503.196,506.861,980.984,622.599,1078.117,184.306,185.502,185.637,176.918,182.65,132.402,187.054,190.103,189.963,175.873,188.589,128.379,63.594,64.292,64.507,61.709,64.542,145.628,66.954,67.904,66.981,62.553,66.955,150.084,233.06,237.897,240.805,235.073,246.0,301.329,218.402,230.738,235.0,227.171,245.264,264.673,509.742,506.849,504.896,506.009,558.228,1012.228,619.495,1053.967,185.279,185.386,186.0,184.281,181.0,147.499,186.806,187.574,188.0,179.023,183.0,136.0,63.0,64.398,64.15,64.029,65.0,142.48,71.689,71.78,71.0,69.046,68.0,146.862,232.39,230.595,229.0,231.85,235.047,299.544,213.0,220.405,224.529,213.746,236.024,268.0,1202,1202,1202,1202,1207,1324,1446,1330,1330,1330,1330,1330,1344,1356,1356,1348,1407,1527,1527,1527,1527,1527,1655,1655,1655,1655,1655,1858,1858,1858,1858,1858,1718,1774,1747,1825,1860,1787,1828,1820,1908,1908,37,33,42,32,28,35,38,48,32,41,91,79,94,92,118,0.00939,0.00893,0.00946,0.00973,0.00985,0.0101,0.01036,0.01028,0.00947,0.00893,0.0103,0.00904,0.00934,0.00913,0.01033,0.0098
206,26,9,514.0,514.0,514.0,551.0,554.0,1127.0,517.0,796.0,139.0,136.0,139.0,135.0,136.0,136.0,133.0,138.0,137.0,133.0,140.0,141.0,54.0,55.0,55.0,57.0,54.0,104.0,57.0,56.0,53.0,55.0,55.0,103.0,167.0,165.0,158.0,172.0,167.0,213.0,163.0,161.0,155.0,166.0,170.0,221.0,537.5,528.952,519.0,531.477,592.757,1318.0,514.741,767.015,130.219,130.784,128.0,127.0,128.458,133.0,128.337,127.609,128.0,128.519,128.883,138.168,51.0,52.113,52.397,51.896,51.534,101.427,52.084,51.521,51.004,51.14,51.0,101.0,160.227,153.565,152.0,155.76,170.624,207.886,159.057,156.567,157.139,154.918,162.087,205.0,565.0,556.485,544.216,523.666,571.773,1361.332,516.0,764.154,132.0,128.055,129.152,129.367,131.274,143.0,131.0,131.223,132.817,126.0,130.284,142.0,54.108,53.0,52.246,51.0,51.571,101.0,52.0,53.236,53.915,51.0,51.737,103.181,163.0,158.513,160.41,154.0,166.286,205.903,161.0,155.0,161.16,154.945,159.596,204.0,643.73,624.064,615.989,580.011,558.272,1480.8,598.064,894.125,154.021,148.863,145.108,138.672,131.735,161.013,152.264,148.869,145.998,137.734,128.366,159.162,61.347,59.629,57.982,55.41,51.601,119.233,61.258,58.476,57.626,54.42,50.284,122.479,185.858,178.698,176.272,166.279,163.213,249.167,181.879,176.502,172.127,168.087,162.721,244.311,942.075,915.709,904.253,872.052,678.259,2174.675,878.481,1266.295,229.718,222.304,217.512,210.082,161.098,237.079,226.594,227.298,215.452,208.687,161.175,244.874,88.981,87.898,85.985,84.902,63.895,172.409,94.295,87.109,86.355,83.718,62.731,176.419,278.456,268.518,266.53,261.371,199.63,375.619,262.578,257.072,253.256,255.17,196.523,357.148,735,730,817,817,822,815,631,730,730,730,730,790,799,799,799,799,801,823,826,820,820,986,1183,1183,1183,1183,1175,1200,1200,1200,1200,1200,1153,1153,1169,1240,1240,1288,1288,1288,1288,1330,27,18,22,25,22,26,29,34,40,41,37,40,40,52,52,0.00591,0.00582,0.00606,0.00597,0.01015,0.01058,0.01045,0.01025,0.00523,0.0056,0.00602,0.00595,0.00635,0.00627,0.00647,0.00639
13,32,9,1004.0,1010.0,1061.0,1072.0,1042.0,1500.0,1000.0,1500.0,251.0,252.0,252.0,140.0,250.0,246.0,250.0,189.0,174.0,171.0,246.0,199.0,107.0,105.0,104.0,107.0,100.0,139.0,107.0,86.0,74.0,74.0,105.0,185.0,300.0,300.0,308.0,318.0,311.0,400.0,302.0,310.0,312.0,281.0,341.0,347.0,994.333,1000.413,1018.703,1031.683,1008.0,1338.612,962.949,1298.0,233.825,233.911,232.272,212.646,221.928,189.801,218.299,204.833,210.0,196.485,241.053,215.725,95.635,93.821,95.331,97.512,97.918,162.0,96.541,95.243,93.456,88.092,91.598,171.855,290.612,293.228,297.169,303.533,298.555,290.0,286.741,293.258,302.0,286.305,321.127,356.924,964.048,958.802,951.377,974.243,1000.885,1263.055,910.22,1295.241,212.439,220.0,230.724,224.816,219.1,182.868,204.838,196.925,196.345,201.034,238.732,203.597,93.376,87.812,86.436,90.039,98.645,157.806,93.251,91.675,88.279,90.0,97.992,137.211,275.315,277.244,278.86,281.0,287.813,301.679,264.269,266.078,269.742,276.477,314.635,335.527,922.257,923.0,905.3,884.658,872.154,1175.067,834.515,1274.126,188.958,193.404,197.123,200.863,202.73,180.462,187.0,183.016,184.52,186.019,199.713,175.725,86.53,84.003,82.779,81.559,83.019,136.652,86.163,85.087,82.918,81.963,87.167,135.849,244.151,247.256,249.635,255.7,252.568,293.0,251.649,251.204,248.007,245.922,269.589,291.633,821.101,826.471,813.439,808.679,788.888,1116.191,787.299,1208.631,169.152,174.766,174.38,176.603,182.679,167.734,168.41,167.084,166.751,168.048,179.791,164.554,78.72,78.068,76.221,75.864,76.596,128.297,75.883,74.972,73.971,74.133,77.917,125.273,223.061,227.883,229.268,234.927,231.358,267.216,221.423,227.919,223.831,223.269,238.866,265.778,1800,1842,1842,1884,1814,1913,1671,1731,1731,1714,1933,1990,1686,1698,1801,1801,2009,1645,1645,1744,1784,1927,2199,2319,2319,2290,2385,2276,2263,2361,2263,2506,2115,2414,2414,2414,2414,2153,2153,2243,2302,2302,88,83,97,108,94,115,119,104,135,117,47,45,39,38,36,0.01464,0.01363,0.01338,0.01203,0.01284,0.01232,0.01223,0.01163,0.01371,0.01309,0.01286,0.01181,0.01336,0.01307,0.01227,0.01203
153,45,12,615.0,607.0,602.0,611.0,586.0,1500.0,609.0,840.0,146.0,130.0,135.0,146.0,131.0,146.0,146.0,141.0,136.0,146.0,147.0,146.0,59.0,56.0,53.0,55.0,59.0,113.0,59.0,56.0,57.0,57.0,59.0,114.0,179.0,169.0,179.0,180.0,177.0,240.0,179.0,162.0,161.0,172.0,177.0,237.0,670.535,642.974,623.0,613.311,611.854,1477.499,781.0,1047.777,129.903,127.688,131.299,135.0,133.008,135.561,129.0,131.492,130.0,135.659,140.285,144.126,55.291,51.0,53.763,54.64,54.518,107.917,59.781,51.387,54.767,53.0,56.617,107.202,176.301,174.026,176.215,156.0,168.322,214.415,159.011,155.635,157.359,161.0,165.316,216.874,714.0,711.0,681.77,639.175,680.681,1456.045,739.789,1048.259,129.449,129.078,130.939,133.79,137.117,133.981,133.0,128.578,132.316,135.512,141.905,139.305,57.396,54.0,52.513,52.811,55.825,107.384,54.927,52.916,54.29,52.691,57.259,106.933,172.864,171.406,173.91,159.916,172.485,211.542,163.0,161.109,162.305,160.0,165.934,216.266,674.131,663.647,653.153,636.0,658.308,1394.195,706.502,1082.0,128.444,127.389,127.725,130.062,133.515,132.308,128.649,127.169,128.868,132.863,142.263,137.021,55.0,52.521,52.0,51.0,51.972,106.037,54.533,53.429,55.0,52.0,54.37,117.0,168.0,157.0,153.0,160.143,167.846,210.742,158.093,156.298,155.438,156.741,159.712,217.586,709.315,697.249,693.479,680.601,677.685,1378.781,770.407,1158.91,140.726,138.863,140.37,146.265,153.547,142.731,145.43,138.729,140.099,147.241,148.752,150.219,58.559,56.758,56.787,56.105,57.507,126.276,62.554,58.844,59.396,57.461,59.745,132.27,175.899,170.4,170.714,172.652,179.856,231.188,170.789,169.243,171.877,170.11,173.348,248.505,1072,1072,1072,1031,1007,1123,1269,1343,1164,1164,1123,1092,1311,1236,1154,1154,1079,1282,1282,1282,1282,1229,1438,1438,1399,1399,1399,1491,1491,1491,1469,1469,1578,1578,1578,1578,1530,1659,1659,1659,1626,1623,88,103,104,83,63,27,27,34,35,26,92,103,124,124,95,0.01019,0.01014,0.00929,0.00877,0.01128,0.01131,0.01131,0.01098,0.01073,0.01137,0.0108,0.01004,0.00904,0.00893,0.0097,0.00959
119,33,8,570.518,564.375,556.196,556.068,543.02,1071.305,594.862,1345.863,145.542,145.121,141.437,142.94,139.072,146.721,142.841,141.905,139.008,139.245,139.152,145.435,55.962,59.214,58.642,57.919,55.937,160.863,57.723,59.124,58.668,57.947,55.722,112.913,184.155,176.306,176.388,166.976,173.8,240.463,179.896,177.551,175.652,173.19,169.454,235.892,524.184,514.253,500.0,499.745,502.135,1020.0,587.014,1243.205,131.909,130.503,129.057,131.359,128.713,131.167,130.874,129.494,128.42,129.265,128.05,133.291,50.0,53.841,53.009,51.882,50.0,151.588,52.264,53.935,53.144,52.025,50.0,107.009,168.437,157.643,150.0,150.0,154.351,216.689,159.253,156.502,150.0,154.463,153.836,216.811,500.0,509.042,508.444,502.723,509.987,1047.852,639.232,1278.465,126.008,126.51,125.734,125.0,130.0,132.357,126.007,126.439,126.0,125.0,125.0,127.87,50.695,51.0,50.0,50.0,51.063,141.294,50.717,51.0,50.0,50.0,50.197,106.109,186.138,176.165,174.51,170.861,167.845,203.0,152.893,153.388,150.041,150.884,151.689,205.0,518.793,509.429,507.562,500.0,503.611,1086.705,671.061,1180.891,127.301,127.285,126.883,125.0,127.218,145.934,125.91,125.746,125.737,125.0,129.476,125.065,50.907,51.0,50.033,50.072,51.209,133.0,50.99,51.0,50.109,50.209,50.697,104.0,223.344,218.3,220.669,216.122,204.646,235.592,156.27,155.926,155.643,152.879,150.888,228.419,541.385,540.798,546.355,544.08,556.192,1025.98,696.397,1097.253,126.177,126.979,128.275,126.355,127.465,149.102,125.288,125.618,126.949,125.242,128.274,130.0,50.189,50.0,52.448,53.217,53.231,129.333,50.297,50.0,50.0,50.445,50.045,118.111,222.704,221.0,222.337,222.16,212.349,267.0,164.027,163.0,167.122,164.255,153.739,235.304,1042,1042,1042,1042,1042,943,924,1090,1090,1090,1090,1090,1012,1012,1012,1012,1102,1169,1169,1169,1169,1169,1541,1541,1463,1632,1433,1691,1691,1595,1519,1519,1649,1570,1570,1538,1538,1558,1748,1784,1694,1684,27,25,25,22,17,20,33,25,29,36,63,71,67,64,88,0.0067,0.00694,0.00679,0.00704,0.00798,0.00794,0.00797,0.00773,0.00714,0.00717,0.00711,0.00731,0.00867,0.00915,0.00935,0.00942
176,41,8,585.166,562.699,580.647,564.018,558.097,1826.708,573.817,886.788,148.334,141.997,140.1,142.416,145.446,154.492,145.706,142.921,141.044,142.082,144.633,152.127,63.011,63.671,62.962,59.244,56.587,236.256,68.704,63.114,62.782,61.841,58.666,233.678,193.862,190.71,188.123,190.776,178.384,238.21,184.331,181.786,177.493,182.819,182.017,229.467,542.0,501.0,526.197,517.283,512.0,1647.0,525.731,793.992,135.269,130.677,128.069,126.0,132.476,139.787,134.028,131.188,128.712,126.0,130.164,135.09,60.685,60.738,59.191,53.0,51.506,216.995,62.99,57.985,57.269,57.0,54.844,213.777,169.027,168.419,164.613,167.948,159.21,215.187,165.005,160.45,157.013,163.595,162.959,208.764,524.037,506.835,505.0,503.987,507.0,1578.008,515.0,775.716,137.0,129.602,129.306,131.54,130.135,131.895,131.0,129.586,128.829,128.574,127.132,134.535,65.851,64.0,66.103,61.405,52.253,208.0,59.536,55.0,52.0,56.539,58.923,208.9,154.332,163.251,160.107,157.861,154.319,215.763,163.41,160.691,158.001,159.993,155.078,220.682,518.0,516.031,517.08,514.931,508.507,1403.29,515.505,760.0,131.64,129.092,127.029,128.731,136.928,138.44,128.644,128.09,127.0,126.0,126.715,129.578,69.692,69.3,68.797,65.21,57.0,192.979,63.561,60.98,60.837,60.865,60.256,186.821,152.0,161.872,156.717,161.651,153.806,208.705,156.0,155.089,154.774,166.362,158.988,205.864,515.859,512.924,513.32,530.943,508.0,1324.149,509.533,827.542,130.075,129.678,131.565,138.838,141.183,147.822,130.33,129.682,129.394,131.882,129.71,144.089,64.0,65.679,66.331,65.511,58.211,175.936,62.94,62.054,61.905,61.243,58.769,172.526,163.0,166.745,163.573,165.242,155.0,203.0,154.0,159.385,159.578,163.466,167.0,201.0,911,911,851,851,851,930,891,964,948,948,919,919,1141,1151,1139,1183,1123,1329,1340,1272,1259,1287,1169,1169,1169,1169,1169,1347,1381,1320,1281,1229,1661,1662,1638,1648,1596,1774,1774,1729,1748,1717,45,42,33,40,45,64,59,50,48,51,79,92,86,102,104,0.00705,0.00716,0.00786,0.00848,0.01128,0.01122,0.014,0.01272,0.0076,0.00742,0.00868,0.00961,0.00753,0.0081,0.01021,0.01012
89,26,9,1099.0,1122.0,1060.0,1161.0,1302.0,1249.0,554.0,850.0,146.0,138.0,137.0,152.0,152.0,800.0,146.0,132.0,136.0,150.0,150.0,379.0,139.0,153.0,145.0,144.0,152.0,106.0,123.0,141.0,134.0,128.0,142.0,110.0,177.0,160.0,156.0,159.0,174.0,234.0,177.0,180.0,158.0,178.0,174.0,234.0,1020.0,1024.0,1012.0,1032.0,1091.402,1314.11,542.231,860.856,144.607,131.0,135.169,137.146,154.393,360.0,139.314,133.744,136.111,148.859,166.184,292.498,108.606,117.056,111.427,109.282,110.795,132.74,109.567,108.392,110.628,105.346,109.09,104.016,175.087,159.263,156.671,165.884,172.029,228.926,182.662,181.078,183.277,200.616,187.278,228.817,1015.345,1012.386,1004.031,1030.034,1039.299,1333.496,571.681,980.4,195.0,161.732,158.062,138.699,157.482,313.866,150.656,149.42,152.217,159.109,177.646,266.484,100.664,104.351,104.84,104.891,107.664,122.767,103.226,104.801,104.225,103.058,105.209,102.182,195.131,180.557,181.056,189.319,192.711,248.581,211.145,216.962,220.939,240.705,228.816,243.909,973.0,989.0,953.107,985.0,1016.173,1145.0,594.271,1020.811,197.832,195.0,189.0,172.608,171.181,284.783,154.0,154.0,157.043,159.467,171.0,254.685,90.345,90.0,89.0,91.0,98.346,132.265,84.0,93.954,93.379,94.707,98.0,107.258,200.297,198.0,201.0,204.933,215.302,277.791,209.0,211.0,223.0,226.352,243.0,254.0,986.2,984.528,967.093,992.427,1017.273,1188.829,653.296,1089.389,200.477,195.087,192.047,188.044,193.208,306.161,168.107,167.978,169.0,173.746,177.892,271.349,93.483,96.588,96.481,95.767,99.116,137.952,92.078,95.364,96.195,96.994,99.184,128.212,220.123,217.985,218.72,221.901,222.716,299.956,226.346,223.266,225.876,233.664,250.565,298.816,1427,1427,1431,1566,1566,1464,1206,1696,1696,1696,1696,1696,1296,1296,1296,1296,1305,1304,1380,1380,1380,1449,1537,1548,1548,1548,1569,1588,1588,1588,1588,1660,1539,1549,1539,1539,1539,1629,1656,1656,1656,1683,35,29,20,35,29,147,109,103,114,121,39,31,43,43,32,0.0114,0.01131,0.01123,0.01042,0.01009,0.00974,0.00967,0.00947,0.01005,0.00989,0.00954,0.00932,0.00961,0.00955,0.00943,0.00916
155,43,10,559.0,555.0,555.0,552.0,565.0,834.0,573.0,886.0,146.0,146.0,147.0,134.0,133.0,149.0,146.0,146.0,147.0,140.0,143.0,146.0,58.0,57.0,57.0,55.0,53.0,116.0,58.0,57.0,57.0,57.0,56.0,116.0,175.0,177.0,175.0,166.0,163.0,213.0,175.0,177.0,175.0,164.0,172.0,214.0,519.305,528.65,523.606,542.658,565.77,775.077,605.584,1019.736,132.457,140.681,138.0,134.305,128.824,130.0,132.719,138.767,138.385,136.0,129.598,136.428,54.859,54.627,54.451,54.0,51.552,108.97,53.224,55.293,54.705,54.744,52.207,105.192,160.675,170.297,165.0,159.472,156.297,213.698,156.951,163.626,166.752,162.839,158.087,203.783,519.572,525.342,526.0,531.05,523.42,787.187,651.793,1087.898,134.048,136.135,132.001,132.126,127.74,131.251,135.054,139.077,136.675,136.324,134.917,130.952,52.444,54.96,54.011,54.0,51.181,103.058,53.344,55.423,55.0,56.0,52.111,103.034,171.924,168.585,158.547,160.325,159.714,208.157,154.742,165.728,165.263,162.657,157.997,205.328,511.948,517.377,518.831,516.0,507.518,768.0,675.155,1116.593,130.044,133.27,130.856,132.0,126.0,130.925,126.0,137.924,136.0,131.751,131.0,128.392,51.0,52.0,53.563,54.431,51.448,101.0,50.0,53.0,53.72,54.809,54.0,103.679,185.0,192.0,182.0,174.0,175.0,207.908,164.048,161.139,159.831,163.0,156.091,201.0,555.669,559.181,560.306,560.979,553.819,915.22,718.458,1189.697,141.16,143.22,142.428,142.033,139.621,140.077,139.423,143.314,144.81,142.34,141.704,142.273,55.902,56.033,57.288,56.32,56.212,115.659,55.39,57.149,58.121,57.983,57.102,111.889,206.882,208.878,205.854,201.03,196.764,229.228,194.614,191.532,189.221,190.733,178.874,220.819,1000,1000,1000,1000,1000,935,1006,1037,1039,1044,1054,1054,1052,1052,1044,1110,1095,1094,1089,1091,1112,1121,1436,1458,1457,1499,1510,1513,1513,1523,1554,1572,1569,1569,1569,1569,1606,1633,1633,1633,1633,1759,30,30,21,28,30,105,113,110,92,110,24,21,31,25,31,0.00719,0.00717,0.00696,0.00712,0.00743,0.00723,0.00715,0.00717,0.00812,0.00807,0.00804,0.00797,0.00921,0.00887,0.00896,0.00877
65,27,10,599.034,602.469,624.862,617.873,590.541,1537.3,909.838,831.944,205.923,238.73,236.478,224.699,212.048,143.377,134.546,165.148,166.869,144.719,163.154,138.054,99.387,92.231,86.684,80.812,79.04,174.789,53.976,58.541,56.015,58.17,55.156,162.018,179.657,178.388,174.352,186.901,171.584,256.705,236.973,232.337,215.288,220.239,216.867,502.883,538.175,537.0,554.413,556.861,536.615,1396.069,843.096,764.737,177.0,214.99,212.339,209.808,196.0,140.738,129.0,178.855,180.613,152.724,157.0,137.827,95.709,88.078,79.0,69.685,77.0,154.0,56.416,57.454,52.0,52.462,53.0,146.0,170.025,166.779,161.268,174.387,158.526,254.064,228.991,225.0,198.427,197.553,204.376,453.35,533.572,526.145,518.0,519.0,529.0,1191.0,802.266,807.0,197.458,201.0,200.6,200.201,202.357,173.185,143.715,144.0,194.948,186.909,182.484,155.942,93.852,90.015,79.935,74.848,73.911,155.376,68.204,67.914,62.306,61.006,66.676,154.798,175.0,184.0,174.0,179.906,160.242,274.271,219.0,229.0,228.0,213.723,207.202,426.461,603.78,601.0,615.337,591.015,562.286,1208.527,743.841,820.707,190.74,191.583,191.594,193.0,187.0,172.0,162.0,166.53,186.83,189.0,187.0,162.0,87.0,84.449,82.663,78.959,75.658,151.0,69.516,69.108,68.524,67.31,72.003,158.0,200.0,198.575,196.449,197.441,182.0,277.818,209.0,209.455,208.927,207.667,216.0,384.239,632.0,625.405,623.362,611.479,609.319,1183.236,718.205,831.194,179.0,184.973,183.816,184.01,183.968,176.273,180.0,179.747,186.049,185.756,179.998,166.011,84.087,83.194,79.296,77.155,75.611,146.765,66.665,67.032,67.47,67.0,68.642,159.844,211.498,208.325,206.535,206.365,194.759,288.304,199.131,198.588,198.494,198.615,208.53,359.1,1002,1002,1002,972,1016,1141,1215,1410,1410,1410,1378,1460,1317,1362,1362,1385,1385,1527,1512,1512,1502,1409,1617,1617,1617,1617,1552,1660,1660,1660,1660,1862,1459,1627,1627,1627,1672,1685,1685,1881,1881,1762,74,74,63,54,52,41,43,44,35,44,57,63,62,81,92,0.00775,0.00847,0.00821,0.00861,0.01076,0.01118,0.01054,0.01102,0.00992,0.01038,0.01007,0.01035,0.00773,0.00817,0.00802,0.00863
